Datetime,ID_Pozo,Temp_Fluido_C,Presion_Succion_psi,Presion_Descarga_psi,Caudal_BPD,Vibracion_mm_s
2026-03-09 01:30:00,P-01,85.80144146800971,50.34472464566741,453.38454855355326,118.55766743203635,1.2455052320169142
2026-03-09 01:30:00,P-02,86.78180244100963,48.82333791157307,445.49606199470793,124.10107183430864,1.3482372206843094
2026-03-09 01:30:00,P-03,82.38400385677403,52.60635729561931,347.23098041185847,120.40312218492244,1.4375889111646714
2026-03-09 01:40:00,P-01,85.69151645654858,50.987087863131954,459.15376949787395,118.42010241212317,1.5446753231301404
2026-03-09 01:40:00,P-02,84.61236598321496,49.53451378061907,453.2006171972149,120.15148724629238,1.4147782664247135
2026-03-09 01:40:00,P-03,86.96652587773815,46.4995014596207,615.2913485633097,119.96055920013734,1.7421749680550502
2026-03-09 01:50:00,P-01,84.66321652082415,49.4199671056577,443.39145090791834,112.60907413901081,1.4491373052718084
2026-03-09 01:50:00,P-02,85.02223305029636,50.56003206246996,454.46165414880477,117.57599207967445,1.392370129238962
2026-03-09 01:50:00,P-03,86.29023317289177,52.4291999814825,458.74208208507383,122.87138436673759,1.4495881240163642
2026-03-09 02:00:00,P-01,86.48303900675593,48.637548810974685,452.43641268743363,120.82140558607799,1.8387583932472995
2026-03-09 02:00:00,P-02,82.86029550605863,51.90660264305749,439.2646077180409,119.31119776149,1.283150490296666
2026-03-09 02:00:00,P-03,83.14239924340703,49.59151458215881,368.7714631047076,120.27219239765071,1.5860836359129284
2026-03-09 02:10:00,P-01,84.57322637931226,49.95703101030506,458.2102575135552,117.80474814387975,1.1611687611616384
2026-03-09 02:10:00,P-02,85.14757627215532,50.04638007496132,450.23276598542645,119.77662358829052,1.1824131491775232
2026-03-09 02:10:00,P-03,84.76564822373597,41.14059507263415,371.6823492879963,124.6771670338658,1.533587413765005
2026-03-09 02:20:00,P-01,83.50298098149754,49.82575126605372,448.48883742981087,116.11545038356789,1.4948719070216994
2026-03-09 02:20:00,P-02,85.40931589258608,49.55296500304063,449.00625622800976,119.75525630994561,1.484896679509599
2026-03-09 02:20:00,P-03,82.1006196697966,40.88544461990983,418.69197071831536,119.17065704686948,1.5953158613327516
2026-03-09 02:30:00,P-01,85.72694001265326,48.49022865202605,453.1439194339219,121.4115665519784,1.5015496799727615
2026-03-09 02:30:00,P-02,86.0986901391075,49.6020877638173,438.0105289039096,122.26257663827778,1.16682993967083
2026-03-09 02:30:00,P-03,82.26406657886918,51.57805818557286,391.09017728334715,117.66346241031842,1.7274894149878866
2026-03-09 02:40:00,P-01,83.863190174909,50.90211166852602,450.90994569629135,113.62618485194517,1.6578018985767753
2026-03-09 02:40:00,P-02,82.94593550321378,49.54933679168216,441.4427469630734,120.44670626607385,1.7078813480703667
2026-03-09 02:40:00,P-03,81.73661648174907,69.55140709924781,9999.0,116.67093617427037,1.5325949894663502
2026-03-09 02:50:00,P-01,85.80150790617868,50.31444765506507,448.2191329423796,123.19963430074996,1.5991493535909767
2026-03-09 02:50:00,P-02,86.12458780997477,48.990966238483274,456.5746208181815,122.79100308280074,1.610977747702422
2026-03-09 02:50:00,P-03,82.90231865640624,48.581007281928116,511.8346722031936,117.74531989550995,1.560292928019986
2026-03-09 03:00:00,P-01,84.76573869476003,48.84297639917548,449.0165760795497,116.66473420522107,1.642684868655277
2026-03-09 03:00:00,P-02,81.18372454467098,48.26162349083143,457.27677168996394,124.516909830834,1.644891480341799
2026-03-09 03:00:00,P-03,84.6922153942927,34.62839042090822,380.34838835183876,119.3107439871471,1.7956119885428128
2026-03-09 03:10:00,P-01,86.44108355829948,51.4000683021544,456.78125924866595,120.6538132101576,1.7106854891018841
2026-03-09 03:10:00,P-02,87.11254910327688,49.73431140184464,447.5048436168246,119.90097705645577,1.3044847949043161
2026-03-09 03:10:00,P-03,85.43581650580425,46.569182360413954,477.9039083960053,120.7797514947121,1.7637392376964884
2026-03-09 03:20:00,P-01,83.88848540160282,50.547911376502114,442.09880950611705,121.31052452189158,1.2578715322580285
2026-03-09 03:20:00,P-02,84.4280604172266,50.4977310539198,449.1455120040879,119.52871215682883,1.4585388551043057
2026-03-09 03:20:00,P-03,84.85754449504013,54.31542183247478,787.11538880899,121.55115470491748,1.46070538702128
2026-03-09 03:30:00,P-01,85.99772896182948,50.572029475203685,447.3224366517111,119.46927884689175,1.454907466520414
2026-03-09 03:30:00,P-02,82.72886848672785,49.89664179476422,447.90967823841544,122.3512247930802,1.863124705472325
2026-03-09 03:30:00,P-03,85.61134699800877,50.04828278614159,394.7720259211262,122.24416876743614,1.4404099097862129
2026-03-09 03:40:00,P-01,84.03953405974666,51.63183700250812,451.54458569015804,120.78907334125952,1.2244728114449892
2026-03-09 03:40:00,P-02,85.45998259220127,50.61971398332275,452.7565589433244,116.60134555907642,1.139351701253133
2026-03-09 03:40:00,P-03,87.6382833655811,57.50514212999375,297.7594223935689,122.9054867022288,1.2722729316638424
2026-03-09 03:50:00,P-01,83.19437124468311,50.188687800704024,445.07096412282357,119.77707912522864,1.6934558035642062
2026-03-09 03:50:00,P-02,86.24867091157026,49.807960698002894,450.09658533609064,125.46926797256847,1.4089281971037346
2026-03-09 03:50:00,P-03,84.78408041240225,64.08881385870903,359.8404581138911,117.64326018659439,1.486632561628323
2026-03-09 04:00:00,P-01,84.18176394254245,49.07875277292811,450.5326128241216,119.11516645120176,1.7043285139062987
2026-03-09 04:00:00,P-02,87.28369138007837,50.16057212772721,442.74537685461246,118.18693866399298,1.7277276295421622
2026-03-09 04:00:00,P-03,87.58145258769606,49.33257051327544,451.3227455585851,118.52424197390282,1.4399149439477477
2026-03-09 04:10:00,P-01,84.78173147844394,49.75874443679788,449.48942041293697,117.82610765143855,1.2803348903235636
2026-03-09 04:10:00,P-02,83.29629682809595,50.929881523108165,457.3386153015923,118.72103442057794,1.891660634157423
2026-03-09 04:10:00,P-03,85.27116567774685,60.59398313729535,402.5564981224332,123.22263687561201,1.4463635759723028
2026-03-09 04:20:00,P-01,86.29247095784322,48.83749876079547,446.69708060623583,123.69948018112976,1.3022275621078776
2026-03-09 04:20:00,P-02,85.29503406058537,51.28126199507963,456.3089825243789,125.13393485266127,1.4303711625153919
2026-03-09 04:20:00,P-03,85.04024225011699,66.23215761896898,353.08473712296075,120.80193793441552,1.3309702613670769
2026-03-09 04:30:00,P-01,84.94250302125138,50.100444225849046,450.6943718810481,125.09241543744852,1.4688072655472006
2026-03-09 04:30:00,P-02,85.40641856954835,49.4952145352747,444.6535858523612,116.81271198591044,1.7022027970495817
2026-03-09 04:30:00,P-03,87.6871626475011,44.83723581973782,660.5792650770883,112.25417661370045,1.6641889722344247
2026-03-09 04:40:00,P-01,84.96664617671574,50.183650321414326,457.08281428190315,120.73995490731923,1.652382574265911
2026-03-09 04:40:00,P-02,84.53044564006613,49.63101538685853,453.2742778169663,123.98352362271181,1.3785045358366326
2026-03-09 04:40:00,P-03,82.611649039566,47.5805280956736,371.5064748925976,118.27253404033128,1.6280833260642518
2026-03-09 04:50:00,P-01,86.92489806452151,48.39126467364418,449.08255213200727,118.99599436737338,1.5776670830160289
2026-03-09 04:50:00,P-02,85.44487495267518,51.475186549413266,448.80482187506976,120.69830478810269,1.7542103640127469
2026-03-09 04:50:00,P-03,84.21048239125975,56.9082548779937,428.53082125656266,117.53540672424397,1.0386889677961197
2026-03-09 05:00:00,P-01,84.65556229464705,50.70459770207654,445.4914881560193,120.83404286992875,1.9286675057800649
2026-03-09 05:00:00,P-02,83.5501858183824,50.8534106167826,459.18710866637207,123.10977516845861,1.5354656419798318
2026-03-09 05:00:00,P-03,84.33290827287162,49.208666990825634,655.2459205421198,118.49797700964164,1.7573040953811558
2026-03-09 05:10:00,P-01,81.72171968360308,50.50406844304761,434.8986978558175,122.79305360659886,1.53182207542595
2026-03-09 05:10:00,P-02,81.68349412092242,49.71945264459777,452.70507639278355,122.6123665258976,1.1949320678270623
2026-03-09 05:10:00,P-03,83.64193235383857,55.69404201745003,493.6918958938787,117.70325041483511,1.669148769555721
2026-03-09 05:20:00,P-01,85.81836965662316,50.2345568370818,446.5639362427844,116.23775386487215,1.5978996068838858
2026-03-09 05:20:00,P-02,83.40873206471585,48.84759991640837,441.8369479672182,117.82801370114578,1.4869187418636094
2026-03-09 05:20:00,P-03,88.41338899513781,38.67834486626775,574.3150241699249,122.77487445749695,1.3559556347903816
2026-03-09 05:30:00,P-01,82.72065142681448,49.92510579981591,449.3495558791538,119.96307744806325,1.4904834951275607
2026-03-09 05:30:00,P-02,85.64794259515979,48.56248470245631,453.2781130093707,119.46042502433062,1.526376793062042
2026-03-09 05:30:00,P-03,82.25625570453498,49.82539187242781,447.1623817449606,124.33026972517128,1.3669662739593764
2026-03-09 05:40:00,P-01,84.76385203474766,49.908486294855194,454.778451963026,121.13848139507331,1.3899108011423964
2026-03-09 05:40:00,P-02,81.89286062974416,48.94104742049225,446.94725731750816,123.00999383196576,1.3242306256250838
2026-03-09 05:40:00,P-03,84.87269161428163,66.58810738954732,415.78139661813407,121.92290527844715,1.4079761031136404
2026-03-09 05:50:00,P-01,87.70953538279484,50.50971945428091,446.0109344550456,116.98740191820565,1.771422650679587
2026-03-09 05:50:00,P-02,83.98549516204791,48.15028445152065,449.1433363290436,119.36128272449857,1.7004231946281354
2026-03-09 05:50:00,P-03,83.59538118373808,41.48109748509714,575.0986367395287,122.61132400829209,1.719401406335853
2026-03-09 06:00:00,P-01,82.93540840860382,50.79587113239768,452.604459619647,117.10039265562452,1.4813808216018687
2026-03-09 06:00:00,P-02,86.46148299078477,49.82612171917303,443.54954371390807,120.10107941038673,1.509686445778679
2026-03-09 06:00:00,P-03,83.59690108674019,50.54091910733428,554.4925944458985,125.39466354987826,1.4685394848896922
2026-03-09 06:10:00,P-01,86.98748325058507,48.687737074161426,438.76220102499116,121.98739775082139,1.3096376676381685
2026-03-09 06:10:00,P-02,82.46788499794802,49.25092138173629,446.06918937355255,120.5809511214494,1.6741447416232624
2026-03-09 06:10:00,P-03,86.4689806277411,49.99086167039334,472.5160177061702,121.0094592685642,1.5165899991456826
2026-03-09 06:20:00,P-01,84.16098286292471,48.807694271248316,458.1721840264833,120.66795717829997,1.1961763932255716
2026-03-09 06:20:00,P-02,84.80105241005334,50.02395303184315,448.2936958781472,119.03705499972041,1.5196404868245628
2026-03-09 06:20:00,P-03,83.13222406428632,57.69402993439117,372.5540611574092,115.08230368269581,1.7800534251029627
2026-03-09 06:30:00,P-01,85.42302214174921,51.00457648938996,454.92369479281297,123.94182212223998,1.641465422375799
2026-03-09 06:30:00,P-02,84.26451051018707,52.23226636833522,448.0603577771338,119.72905154514223,1.6182899417990577
2026-03-09 06:30:00,P-03,83.61498437867473,54.187565127599854,518.255699439489,122.36705504727031,1.3123208001047066
2026-03-09 06:40:00,P-01,82.97665251403562,51.308191838303195,440.1467676926053,121.87355254785756,1.6240082492072434
2026-03-09 06:40:00,P-02,84.84623800468508,48.85103825267662,447.887781096885,124.6171831872744,1.6018388811890556
2026-03-09 06:40:00,P-03,83.18497810165674,55.159794004625795,461.82448044455776,120.62683591089169,1.6688705475675438
2026-03-09 06:50:00,P-01,80.22870971390601,49.296505339151445,438.2486071254103,124.42458147751877,1.1241854341279838
2026-03-09 06:50:00,P-02,86.4231080003693,50.34391546753571,441.3332302591669,120.51121824773749,1.8132033974080208
2026-03-09 06:50:00,P-03,88.02128927139687,50.72725561585449,300.0565411082781,115.2963249148282,1.630882501612833
2026-03-09 07:00:00,P-01,87.71357233280018,50.70766159545193,455.38763853201266,124.25074423623022,1.553399551867887
2026-03-09 07:00:00,P-02,86.86035044690544,49.8643148108938,458.795104778586,117.41359304852348,1.3374985550242093
2026-03-09 07:00:00,P-03,83.58168558312568,94.93798232383642,397.57491036328787,118.46826763807736,1.6931583117093587
2026-03-09 07:10:00,P-01,86.18652329974172,50.09766561351584,451.51794947614707,116.81334382003571,1.3868722232253283
2026-03-09 07:10:00,P-02,84.40410687345282,51.458244112359,446.9409408276393,117.53358317561553,1.2974849580324512
2026-03-09 07:10:00,P-03,84.49301802816632,57.55976697228623,327.17629737611463,117.33454043552925,1.5559537957810943
2026-03-09 07:20:00,P-01,88.6463020448643,50.1197210433811,449.5589109158003,121.44766834531023,1.44677712132081
2026-03-09 07:20:00,P-02,85.81352391261181,50.21214674028077,454.2065167793809,115.63404508938683,1.2587183102081498
2026-03-09 07:20:00,P-03,84.32190192591233,63.05899642664685,300.1395875705787,116.72935362968944,1.6983618891992942
2026-03-09 07:30:00,P-01,82.89851795132479,49.29073269239605,452.4791455492874,121.0906812638071,1.6881774484583723
2026-03-09 07:30:00,P-02,84.35550031966743,50.73560064631712,443.05651620117777,118.0460628522557,1.391701981309017
2026-03-09 07:30:00,P-03,82.99302843068973,49.2685045092069,474.4002073577105,121.19833305130155,1.3245340458869994
2026-03-09 07:40:00,P-01,86.9104769809462,48.34905361961563,452.5807068659119,121.25408068541803,1.3294474381697603
2026-03-09 07:40:00,P-02,79.2161570066938,50.203741637154614,456.34596329638185,120.175169733812,1.3788432471475272
2026-03-09 07:40:00,P-03,87.14067208863983,43.5942716772537,427.0326599140276,116.54208796474494,1.401907767317611
2026-03-09 07:50:00,P-01,83.93376226589473,49.2611939301612,450.51434517297616,119.04246162864742,1.094876084379199
2026-03-09 07:50:00,P-02,85.14266067105203,50.102269692112365,453.00734788966804,120.7241725557527,1.326764917197098
2026-03-09 07:50:00,P-03,80.85192936171809,50.52663286153698,449.6609500882119,120.11298884264183,1.4585696100445096
2026-03-09 08:00:00,P-01,81.9291311004611,49.509737562221005,449.2969576599121,123.29329830072388,1.5601493579395849
2026-03-09 08:00:00,P-02,87.68387845841623,48.75101549509698,450.59985120888524,122.36743683042465,1.5863298308352614
2026-03-09 08:00:00,P-03,89.57157008076541,38.57404518714163,406.205891294561,116.25199538455938,1.8283641761737925
2026-03-09 08:10:00,P-01,87.81953021506204,49.759811960378514,447.8258233876087,111.93755850479737,1.511172388095646
2026-03-09 08:10:00,P-02,85.00249988038475,48.96636822986326,455.1200264767869,117.38508993086913,1.6888738066331868
2026-03-09 08:10:00,P-03,85.72115404163806,45.59178992956156,334.03208209858735,118.13232449194577,1.2880309648479156
2026-03-09 08:20:00,P-01,86.15405907415283,50.41863088953116,452.69125424962266,120.7785864369314,1.599146664330284
2026-03-09 08:20:00,P-02,84.36702523360019,51.505420281961975,454.21009565234095,122.2691255530321,1.281744217546879
2026-03-09 08:20:00,P-03,81.27102239463674,42.51401288821417,291.3435612749056,118.98338908171783,1.5242763344767405
2026-03-09 08:30:00,P-01,87.80832530360411,48.036631526095135,450.367088777074,121.70591641197717,1.541485204815068
2026-03-09 08:30:00,P-02,85.52136912179382,49.3749859948693,450.04004588064817,120.6468800463177,1.283209485583217
2026-03-09 08:30:00,P-03,82.665029279315,63.43381428972357,518.9374437630937,124.92106066724473,1.306305715887968
2026-03-09 08:40:00,P-01,83.63677109948505,49.874793968352876,445.59966256356824,118.05937507549514,1.337730749209767
2026-03-09 08:40:00,P-02,84.81835743073377,49.78348102512928,450.9674072269646,123.04581040997775,1.6478338764959273
2026-03-09 08:40:00,P-03,87.83440449495467,47.673537894737024,388.7443344364037,124.66067378171378,1.2423967602665753
2026-03-09 08:50:00,P-01,84.40340916934046,49.62840353783194,451.44392738346426,120.71054881371806,1.3026290731762258
2026-03-09 08:50:00,P-02,82.58497868916781,49.292878071432156,446.7856916234994,118.32744280519337,1.5916382389177435
2026-03-09 08:50:00,P-03,87.43833359817285,48.59671926598287,731.7102242266835,120.79182567170484,1.6607550203039445
2026-03-09 09:00:00,P-01,84.10118858119296,51.17203114178053,446.3261912575246,125.22004889362745,1.5501117792371326
2026-03-09 09:00:00,P-02,85.95912458451426,50.88309950493837,455.32159511718794,119.6197356859638,1.5749580447945166
2026-03-09 09:00:00,P-03,84.88008024533822,47.27166962782027,367.55931561407874,119.57302550021672,1.613730996855756
2026-03-09 09:10:00,P-01,84.55944875064266,49.96496614560969,446.3201663251557,122.14761737047063,1.5087611102114087
2026-03-09 09:10:00,P-02,83.32883137049697,49.43008147319329,456.337428888417,117.78321179570133,1.7728721153338725
2026-03-09 09:10:00,P-03,86.97686141840954,69.38823472348629,422.6036331593173,119.13123524338341,1.2594019213654628
2026-03-09 09:20:00,P-01,83.7281051955808,50.552252532175615,447.77580740609096,120.55998380101524,1.8788351037491942
2026-03-09 09:20:00,P-02,84.20310806866756,50.74659256589006,449.93882177637425,120.66538436691151,1.5326140845736926
2026-03-09 09:20:00,P-03,85.18541370564762,53.460188512551774,466.964050502415,119.72302677895992,1.2659536788028098
2026-03-09 09:30:00,P-01,84.80256160016685,49.84477866891582,447.06677941255896,119.51296227167722,1.2948926433197412
2026-03-09 09:30:00,P-02,84.66310669620607,49.23297193439795,446.3468347352028,122.62641348571486,1.6063793687868544
2026-03-09 09:30:00,P-03,89.19083836866842,66.946208461485,579.7684395707449,119.42136344987094,1.6147133283744197
2026-03-09 09:40:00,P-01,85.72199003677815,49.591367570493084,450.9844886399575,124.16673278778735,2.036513651971328
2026-03-09 09:40:00,P-02,88.01774740762346,48.493504785859535,446.39450380812104,121.61258399462692,1.7542728800167653
2026-03-09 09:40:00,P-03,87.2745884037756,43.58645145321072,459.7561171254001,122.3688366145974,1.4132052418665049
2026-03-09 09:50:00,P-01,84.17198964918829,51.3123621387691,449.03226831940185,118.32863096570082,1.5066347804390456
2026-03-09 09:50:00,P-02,86.43843188496606,51.4736165649416,446.71697977402755,124.93662422814319,1.5178217852921656
2026-03-09 09:50:00,P-03,86.19531365630282,46.13970252128429,512.1400515988119,118.72501087570026,1.3986493976200096
2026-03-09 10:00:00,P-01,82.8202999716738,48.935130193946364,453.082724424865,119.8994265695027,1.4429781118771723
2026-03-09 10:00:00,P-02,86.67872333430589,49.765066203618886,447.6919638106637,118.46697047987001,1.3899388095089054
2026-03-09 10:00:00,P-03,83.66518673615735,46.54451960358233,364.68514696741016,122.08734333782868,1.5948395420913815
2026-03-09 10:10:00,P-01,84.76771892441297,49.43672683271048,456.7322465403725,124.04349278996783,1.29982182643802
2026-03-09 10:10:00,P-02,83.2795840589887,49.84576012823129,456.57957994329723,122.85887285062792,1.8106462642226246
2026-03-09 10:10:00,P-03,81.32090519016226,52.59098674583167,694.8538930242186,120.48693021931884,1.5454188102599171
2026-03-09 10:20:00,P-01,86.49369359817065,48.286071514777156,452.75557909262534,117.4588038976102,1.515250146902823
2026-03-09 10:20:00,P-02,84.5448378902898,52.7558925635536,450.91815053188697,119.79215095545803,1.3876883750121152
2026-03-09 10:20:00,P-03,83.04062294421449,39.42218753100989,326.0538539107642,118.37831027111012,1.6020296263411644
2026-03-09 10:30:00,P-01,85.79037574586133,49.54611062919371,453.91042479916655,115.93839932486439,1.8262204686628452
2026-03-09 10:30:00,P-02,86.08156881580368,50.81183353874794,445.1589526900757,114.96950888986748,1.2093016512206767
2026-03-09 10:30:00,P-03,82.82122632497567,47.146442362591095,431.27794289704093,121.29927501017784,1.3685100918844513
2026-03-09 10:40:00,P-01,86.13835927491878,49.72470420681983,452.2810626210723,122.58125606437217,1.50048964221884
2026-03-09 10:40:00,P-02,89.47103581230684,50.99450145258352,445.96499867123043,111.10206261636934,1.1978578883521283
2026-03-09 10:40:00,P-03,82.94622032950811,47.49118957074442,656.5137992699788,116.1861753487958,1.42801489404
2026-03-09 10:50:00,P-01,87.76028219665928,49.531439692494786,450.2379000016484,118.77661148817961,1.5002390933902703
2026-03-09 10:50:00,P-02,83.18690522948329,50.59778350718343,453.90468658417336,116.94713617343993,1.283190741843836
2026-03-09 10:50:00,P-03,84.1768140783232,58.229897044444705,490.71392268384665,126.57506999819901,1.6537727050043685
2026-03-09 11:00:00,P-01,87.46509595158922,47.184703964371984,441.2281274703774,122.09362880925931,1.660560697195903
2026-03-09 11:00:00,P-02,85.7914395917528,49.37492490689319,452.2449729943529,120.32241232531872,1.5229162881506328
2026-03-09 11:00:00,P-03,83.97887982365219,62.44540104273539,533.7498615033128,115.79017276156571,1.7624328634821904
2026-03-09 11:10:00,P-01,85.6890791342019,51.11910466108785,443.48507598755543,115.0060514189357,1.5060787824259454
2026-03-09 11:10:00,P-02,86.38099235953452,51.04054320377601,447.66647538596607,120.04994878466852,1.2919018298890363
2026-03-09 11:10:00,P-03,84.71786711313362,62.38544143183576,416.6612731514012,115.72746608293167,1.318764762153023
2026-03-09 11:20:00,P-01,85.87678475792251,50.19763964508167,452.31177756796995,122.93745417296007,1.783273274103708
2026-03-09 11:20:00,P-02,86.67418475766003,48.50674634311781,456.7778067418839,121.20717830946113,2.0013914096257692
2026-03-09 11:20:00,P-03,84.57616660041737,43.84846386121783,349.3890583738828,113.11055149356838,1.3251756695541697
2026-03-09 11:30:00,P-01,84.94366463890157,51.588242709603435,451.6576954454926,118.98561711311548,1.5910394708318163
2026-03-09 11:30:00,P-02,88.0298606535031,49.824717144877816,445.53360699229,115.38439996809414,1.4002948930203167
2026-03-09 11:30:00,P-03,85.51971650277706,61.76094750028602,721.1119993869925,119.88320158677693,1.8987191934120882
2026-03-09 11:40:00,P-01,85.77128173670738,49.481691862614994,447.00459122745406,120.18391075770825,1.2812357585672174
2026-03-09 11:40:00,P-02,87.61239997574506,50.955592748684,451.9394637955505,119.41581671790091,1.4814280377092746
2026-03-09 11:40:00,P-03,84.98636674913612,37.74163917712455,479.51678297666007,116.7600126039077,1.1677690640810483
2026-03-09 11:50:00,P-01,87.13187939095923,48.70164622055075,452.64180731112293,118.62657376990222,1.5048618689786442
2026-03-09 11:50:00,P-02,85.57276914873594,47.86010946856004,451.2542239618177,119.62416220512505,1.6717791905477828
2026-03-09 11:50:00,P-03,82.24327831191646,46.1961760816918,336.25541073186986,115.82348867272593,1.1938166130075571
2026-03-09 12:00:00,P-01,86.67665123519551,53.325067063043164,451.1766538826019,120.44921880121596,1.2998999128936273
2026-03-09 12:00:00,P-02,82.85528126886786,50.456864709698536,447.8032765962255,117.66706907263921,1.582369172541941
2026-03-09 12:00:00,P-03,85.7464637758697,38.9021047257194,402.0107144937371,120.44284176783947,1.360103820163466
2026-03-09 12:10:00,P-01,85.59469864973305,51.59437183705132,452.60930114290875,119.86549176031296,1.6446519654268412
2026-03-09 12:10:00,P-02,86.71796307292985,50.909829015856786,450.6753179028025,115.48850707864634,1.5130542806201581
2026-03-09 12:10:00,P-03,83.58764419799964,67.4650788760236,331.33072515706897,118.75933257293117,1.8010723704428049
2026-03-09 12:20:00,P-01,85.40351121307792,47.939367449533165,443.64705992480975,118.73299030725629,1.6360719034404108
2026-03-09 12:20:00,P-02,82.84504360817145,49.030602168430526,449.72054058803184,121.91241146972594,1.5058133365093103
2026-03-09 12:20:00,P-03,82.42604638753183,44.96352309803354,347.9520407445264,122.00698744699089,1.773499065265148
2026-03-09 12:30:00,P-01,87.74772319733233,48.973616936545056,442.40524856457506,122.3097304968038,1.4109280573893614
2026-03-09 12:30:00,P-02,84.61872522931682,48.40137025869892,449.5966919478665,120.4766483108442,1.5595756772692744
2026-03-09 12:30:00,P-03,86.64907400807274,38.03297308624825,458.22725198773185,121.31716476744703,1.202513266687899
2026-03-09 12:40:00,P-01,85.67781778064162,51.008702701935306,451.997155226595,115.60729250156045,1.7052336593795232
2026-03-09 12:40:00,P-02,83.33620856159351,48.837116872902634,448.574902916511,120.4237613313461,1.141168740894945
2026-03-09 12:40:00,P-03,88.41250974016727,49.9391762814853,404.91059268750746,121.72552270877777,1.5949180198938773
2026-03-09 12:50:00,P-01,84.4752143079449,50.3268276591714,449.6454928378623,121.21286518830867,2.024834536450694
2026-03-09 12:50:00,P-02,86.71933560478494,50.13297648657699,449.307686627727,119.45798851553657,1.7726748694101189
2026-03-09 12:50:00,P-03,85.54316335408325,38.45479504896676,502.6061347196397,120.4109540726733,1.3445024803747514
2026-03-09 13:00:00,P-01,84.14212916502854,49.29140288718316,446.7165880446484,123.89686774188714,1.3378644333375083
2026-03-09 13:00:00,P-02,86.6259512649592,50.25992686196003,439.7557740569181,115.76699044061534,1.3029935693807788
2026-03-09 13:00:00,P-03,81.7122494935965,32.03554339126631,434.4074512004426,115.09543265123565,1.711856270001552
2026-03-09 13:10:00,P-01,84.05258498505215,49.70213969709521,444.57633242125746,119.64916568121858,1.4196861033809727
2026-03-09 13:10:00,P-02,83.88222108157359,51.64544450717799,443.9601768027205,118.72218402686104,1.476103083303806
2026-03-09 13:10:00,P-03,84.31283480759772,57.6618379920416,377.78902773716686,123.65163736856607,1.5379300766251247
